0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
3.5117e-06,-7.3501e-07,-1.6512e-05,4.3159e-06,4.1367000000000006e-06,9.0736e-06,0.022512,0.022512,0.022529,0.043266000000000006,0.043262,0.043253,0.00081758,0.00027679,0.00068359,0.00081932,0.00033633,0.000681,1.7952,1.7952,1.7952,1.7911,1.7911,1.7911,0.00067674,-0.48613999999999996,-0.43468,-0.012937,-0.24065999999999999,-0.017172999999999997,0.0039123000000000005,0.0039118,0.0039448,0.00095713,0.00095775,0.00095597,-0.51681,26.538,27.862,-0.47368999999999994,15.642999999999999,6.702999999999999,-1.4984,-1.4984,-1.4984,-1.4988,-1.4988,-1.4988
1.1672e-06,3.6305000000000002e-06,0.0010342,1.2702e-05,-1.5275e-06,-9.927e-05,-0.037937,-0.037941,-0.038975,-0.021424000000000002,-0.021422999999999998,-0.021324,0.0025304999999999998,0.0015272999999999999,0.0064429000000000005,0.0024546,0.0015499,0.0041097,1.7277,1.7276,1.7265,1.7231,1.723,1.7224,0.011321,0.25424,1.4713,-0.024932,-0.075337,-0.3523,-0.0089304,-0.0089336,-0.0095505,0.0049273,0.004927,0.0053869,-0.7077399999999999,3.2576,5.5109,-0.6903100000000001,3.5838,4.2359,-1.5002,-1.5002,-1.4992,-1.4986,-1.4986,-1.4986
1.8516e-06,5.1028999999999995e-05,0.00021091,7.029e-06,3.3951999999999996e-05,2.7659e-05,0.021883,0.021832,0.021621,-0.025284,-0.025318,-0.025346,0.0022643,0.00118,0.0031414999999999998,0.002228,0.0012277999999999998,0.0030559000000000003,1.3327,1.3326,1.3321,1.3375,1.3374,1.3366,-0.015793,0.19075,1.4846,-0.018982,0.15075,-0.20884,-0.0050382,-0.005094899999999999,-0.0046898999999999995,0.0064701,0.0064503,0.0067442,-0.6906399999999999,0.9178799999999999,9.1828,-0.6968,0.7460399999999999,2.1031,-1.5078,-1.5078,-1.5076,-1.4973,-1.4974,-1.4972
-8.619799999999999e-07,5.3218000000000004e-05,0.00042702,1.4147e-05,4.9012e-05,-0.00035352,-0.036396,-0.036449,-0.036876,-0.028257,-0.028306,-0.027951999999999998,0.0026701999999999997,0.0015715,0.004524,0.0025221,0.0015452,0.0058468999999999995,1.8387,1.8387,1.8377,1.8457,1.8456,1.8448,-0.0062647,0.20651,0.95231,-0.030749000000000002,0.29444000000000004,-1.4968,-0.008935700000000001,-0.0090152,-0.009437799999999998,0.0078547,0.0078057000000000005,0.0076438,-0.61269,2.4003,5.9742,-0.61658,2.3779,11.878,-1.5055,-1.5055,-1.5054,-1.4912,-1.4913,-1.4908
-3.3275e-06,-3.2545e-06,7.1662e-06,-7.5086e-06,-2.8657999999999997e-06,2.8668000000000002e-06,0.029881,0.029883999999999997,0.029876999999999997,-0.04541,-0.045406999999999996,-0.04541,0.00076859,0.00023212,0.00050516,0.00075817,0.00022309,0.00056842,0.90941,0.90941,0.9093899999999999,0.91207,0.91207,0.91206,0.004611100000000001,-0.33439,0.017024,0.010069,-0.07599299999999999,-0.045886,-0.00041949,-0.00042833,-0.00047523,-0.001247,-0.0012411,-0.0012389,-0.66682,8.4161,4.5725,-0.6449699999999999,1.1896,3.0309,-1.5,-1.5,-1.5,-1.4953,-1.4953,-1.4953
-1.4744000000000003e-07,4.8113999999999994e-05,-9.5253e-06,-9.9775e-07,-3.3899e-07,2.034e-05,0.0099491,0.009901,0.009910500000000001,-0.028187,-0.028187,-0.028207,0.0011255999999999998,0.00076426,0.00092617,0.0011835,0.0005729,0.0012675999999999998,1.2408,1.2408,1.2406,1.2403,1.2402,1.24,0.0013307,3.7501,-0.0057707,0.0081851,-0.025923,0.29949000000000003,0.0018253,0.0017153,0.0017737000000000002,-0.0007522000000000001,-0.00076736,-0.00070384,-0.7035100000000001,42.717,9.5125,-0.73398,3.8391,4.8894,-1.5009,-1.501,-1.5009,-1.4945,-1.4945,-1.4946
1.3878e-06,3.1661e-05,0.00024001,-9.8527e-06,2.8105e-05,-0.00014921,-0.0207,-0.020732,-0.020972,-0.020428,-0.020456000000000002,-0.020307,0.0021920000000000004,0.0011745,0.0039975,0.0021599,0.0013435,0.0019774000000000003,1.2921,1.2921,1.2911,1.2955,1.2955,1.2952,-0.020334,0.007472100000000001,0.71934,-0.0050927,0.62016,-0.24991,0.0061381,0.006070600000000001,0.0059935000000000006,-0.015441,-0.015482,-0.015567,-0.7238899999999999,1.1532,5.4218,-0.71291,4.5937,2.5332,-1.5028,-1.5029,-1.5025,-1.4931,-1.4931,-1.4931
-7.9469e-06,7.9113e-05,5.4165e-05,-9.3386e-06,1.7071e-05,0.00017841,0.0066284,0.006549299999999999,0.006495100000000001,-0.038237,-0.038254,-0.038432999999999995,0.0023243,0.0012742,0.0025139,0.0022713,0.0012481,0.0057389,1.4316,1.4315,1.4312,1.4339,1.4338,1.4333,-0.015962999999999998,0.42626000000000003,0.096444,-0.0016803,-0.07410900000000001,-1.004,0.0059824,0.0058571000000000005,0.0056631,-0.017637,-0.017644999999999997,-0.017623,-0.70373,1.3989,3.6710000000000003,-0.69572,2.0713,11.907,-1.5024,-1.5024,-1.5025,-1.4912,-1.4912,-1.4911
-7.6316e-06,3.0564e-05,8.4294e-05,-7.320700000000001e-06,5.3885e-05,0.00017546,0.017883,0.017852,0.017768,-0.035662,-0.035716000000000005,-0.035892,0.0025712,0.0013453,0.0027039,0.0025266999999999998,0.0013608,0.006553499999999999,1.7887,1.7887,1.788,1.7811,1.7811,1.7795,-0.017622,0.011545,0.16024000000000002,-0.010178,0.29922,0.47523000000000004,-0.0062539,-0.0062851999999999995,-0.0063602,0.0029915,0.0029327,0.0023260999999999998,-0.66101,1.4315,3.0362,-0.6484,2.0761,3.6202,-1.4973,-1.4973,-1.4973,-1.5019999999999998,-1.5019999999999998,-1.5019
5.2440999999999995e-06,2.4984e-05,-2.5024e-05,1.6115e-05,5.8751999999999996e-05,0.00030353,0.016101,0.016076,0.016101,-0.033244,-0.033303,-0.033606,0.0025751999999999997,0.0014643,0.004961,0.0025412,0.0013636,0.0093695,1.7764,1.7763,1.7753,1.7809,1.7809,1.78,-0.024833,0.39501,0.20828000000000002,-0.014627000000000001,0.25321,1.1487,-0.0040768,-0.0040808,-0.0037549999999999997,0.012231,0.012163,0.012412999999999999,-0.62774,2.8084,8.771,-0.62065,1.1532,9.2729,-1.5043,-1.5043,-1.5044,-1.4921,-1.492,-1.4912
